Z / PU Number,Slot,Subslot,Check in Time,Check in Operator,Location,State,Storage Unit,Storage Sub Unit,Zone State,Item State,Part Number,Lot No,Initial Quantity,Material Barcode,Estimated Current Quantity,Component Count Update,Reserved Quantity,Work Order Name,Cart Id,Splice Reel,Splice Lot Number,Splice Estimated Quantity,Splice Total Quantity,Feeder Birth Date,Components Fed,Total Components Fed,Feeder Count Update,Last Maintained,Feeder Barcode,MANUFACTURE DATE
 ,0,0, , ,NPM-2old,Unloaded Reels, , ,Active, ,2005326,K337570292,1500,1000262084,7,06/14/2020 07:36:53 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-2old,Unloaded Reels, , ,Active, ,2008322,K340270927,300,1000293250,21,03/06/2020 02:13:32 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-2old,Unloaded Reels, , ,Active, ,2008336,K348470002,1895,1000301699,4,04/18/2020 03:29:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-2old,Unloaded Reels, , ,Active, ,2008342,K348470010,5000,1000301655,60,04/20/2020 12:41:38 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-2old,Unloaded Reels, , ,Active, ,2008343,K348470008,4200,1000301664,24,04/17/2020 07:35:00 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-2old,Unloaded Reels, , ,Active,UnPackaged,1017014,K339470588,2500,1000292636,9,07/07/2020 12:58:08 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1014159,1000041218,3000,1000461091,210,05/04/2021 09:33:13 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1015217,1000019046,4999,1000054543,264,12/29/2020 01:22:28 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1015341,K328480199,172,1000450699,10,02/28/2021 02:13:08 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1016759,K339470439,3023,1000488575,3003,04/23/2021 02:47:24 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1016762,1000037539,500,1000326781,24,03/06/2021 12:40:40 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1017992,1000038661,3000,1000399246,44,02/01/2021 06:42:45 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1018802,1000033889,1000,1000402818,120,04/03/2021 02:27:22 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1020195,1000040682,3000,1000450377,30,05/12/2021 12:28:07 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1021170,K343030683,1000,1000453879,532,05/11/2021 08:32:54 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1021170,K343030716,1000,1000464671,100,05/14/2021 01:36:36 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1021646,1000039637,2500,1000455401,13,05/31/2021 09:18:20 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1022792,1000037959,3000,1000338090,77,05/25/2021 11:22:22 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1023494,1000041772,3000,1000476297,2200,05/20/2021 10:47:40 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1042398,K343030545,3000,1000403532,44,04/13/2021 12:13:42 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1042398,K343030545,3000,1000403534,94,02/24/2021 10:55:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1042803,K343030552,1500,1000406272,671,05/11/2021 11:39:23 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1044021,1000031492,10000,1000209107,164,05/31/2021 12:55:32 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1046013,K349260168,2500,1000425929,16,01/12/2021 09:04:57 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1047428,K343030624,2500,1000428698,131,05/11/2021 08:32:54 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1049561,1000041205,1000,1000460438,8,05/17/2021 03:26:56 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1052154,1000041816,1000,1000477045,6,03/29/2021 02:30:31 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1054141,K348060308,1000,1000486261,414,05/30/2021 12:31:10 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1054141,K348060308,1000,1000486263,31,04/28/2021 06:48:34 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,1054338,K348060164,250,1000460923,129,03/29/2021 01:34:13 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2007503,K342300170,2000,1000312713,4,11/13/2020 02:07:39 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2008456,K340621852,500,1000425161,21,01/14/2021 05:10:09 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2009522,K350410550,9,1000399457,2,02/20/2021 09:55:55 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2011335,K352140612,1000,1000456019,5,04/13/2021 12:15:45 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2011348,K352140254,320,1000403156,18,01/18/2021 01:46:34 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2012165,K340621716,522,1000417318,175,03/29/2021 08:18:50 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2012748,K351070376,152,1000446921,2,01/28/2021 12:02:51 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2013502,K350410871,17,1000452965,4,02/11/2021 09:11:43 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active, ,2014588,K343030741,3000,1000490666,999,05/23/2021 08:05:45 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1013653,1000040611,4000,1000447201,358,06/01/2021 05:10:01 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1014082,1000028854,2500,1000192369,398,05/10/2021 06:31:07 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1016260,1000040323,2400,1000440849,15,03/28/2021 06:12:13 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1021931,1000037831,1000,1000331186,107,05/25/2021 11:21:47 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1022403,1000037506,3000,1000324802,27,05/12/2021 03:49:25 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1025469,1000041746,3000,1000475493,999,06/01/2021 05:10:01 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1025943,1000039347,2000,1000418225,924,05/10/2021 06:31:07 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1047397,K343030709,250,1000463433,19,04/21/2021 04:25:31 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1047397,K343030744,250,1000494917,132,05/14/2021 01:36:35 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3,Unloaded Reels, , ,Active,UnPackaged,1049594,1000040486,2500,1000442905,400,05/10/2021 06:31:07 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1017017,K318860828,2500,1000125257,40,09/12/2018 10:10:33 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1017026,K339470364,500,1000245053,6,08/16/2019 11:31:20 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1025973,1000026879,600,1000136402,144,11/12/2018 01:14:10 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1030680,K332960267,2500,1000133824,3,09/09/2020 10:41:15 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1039625,K337300003,2500,1000153755,27,01/03/2019 03:17:48 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1039696,K334330492,4000,1000272777,3,01/31/2020 03:56:02 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1039708,K337300053,872,1000167031,4,01/03/2019 12:49:23 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1039737,K334330481,400,1000268447,15,01/28/2020 04:53:49 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1039908,K334330606,2500,1000313021,12,06/28/2020 04:48:17 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1041132,K339470525,2500,1000285185,72,06/01/2020 02:56:14 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1044277,K340970038,100,1000225332,10,12/21/2019 02:09:47 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1044311,K340970432,750,1000272646,55,02/06/2020 01:04:41 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1049086,K339470775,500,1000306371,22,06/01/2020 03:12:27 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,1052265,1000038458,3000,1000347639,50,09/20/2020 06:29:21 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2001537,1000013944,530,1000022138,530,06/01/2016 09:01:44 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2001537,1000014307,439,1000022332,439,06/02/2016 11:38:40 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2001907,K327630349,5000,1000314711,2672,07/10/2020 09:32:30 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2003219,K323040274,92,1000079493,43,12/14/2017 10:42:19 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2003879,K334050792,86,1000234958,66,10/22/2019 01:34:39 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2004456,K327630213,350,1000272028,7,12/10/2019 12:55:39 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2005329,K337570412,250,1000306529,2,06/26/2020 06:22:03 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active, ,2006275,K333300325,1000,1000303948,16,04/26/2020 12:24:57 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active,UnPackaged,1017012,K318861053,1000,1000153107,20,12/08/2018 03:16:11 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active,UnPackaged,1017012,K339470188,1000,1000217924,6,08/16/2019 12:13:24 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-3old,Unloaded Reels, , ,Active,UnPackaged,1046035,K341220188,1100,1000273051,6,08/03/2020 03:58:10 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1014130,1000040295,3000,1000440441,2196,05/31/2021 12:18:26 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1014192,1000036874,3000,1000311540,1100,05/04/2021 09:34:22 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1014686,1000032125,2000,1000222733,5,12/15/2020 05:07:35 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1014786,1000042527,3000,1000490617,1096,05/31/2021 12:24:31 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1015046,K339471265,2000,1000448941,14,05/26/2021 09:48:30 PM,8,No4636_PCB_T_sec, , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1018250,1000039035,1020,1000462073,19,02/23/2021 04:45:58 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1018802,1000033889,3000,1000258508,390,02/23/2021 12:56:39 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1019092,K349260182,3000,1000425992,3,05/19/2021 02:10:47 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1021170,K343030383,1000,1000329116,7,12/24/2020 07:21:00 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1021630,K326230750,100,1000427536,3,12/17/2020 11:49:48 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1021635,K326230767,100,1000427553,14,12/17/2020 11:50:17 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1022019,K326230131,370,1000049872,6,12/16/2020 04:58:01 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1022068,K326230761,100,1000427547,8,12/17/2020 11:51:12 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1023133,K326230506,28,1000178518,11,12/17/2020 11:34:43 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1025469,1000026384,3000,1000130065,38,02/04/2021 06:15:52 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1025684,1000037851,4000,1000331619,28,01/26/2021 12:35:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1030159,1000040306,5000,1000440669,1,06/01/2021 05:20:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1030783,1000043124,25,1000505028,175,06/01/2021 10:20:31 AM,25,No4981_current_meter_SFT, , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1037952,1000041224,2000,1000461323,38,05/05/2021 12:06:02 PM,0, , ,1000239265,1000032892,367,405, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1039376,1000040188,1000,1000437494,4,05/31/2021 12:32:57 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1041880,K339471325,2000,1000474967,70,05/06/2021 03:23:00 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1045998,K343030501,500,1000401742,378,05/30/2021 08:38:22 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1046049,K341220197,100,1000273103,63,10/26/2020 09:10:02 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1046226,1000032892,3000,1000239265,367,05/05/2021 11:16:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1047055,K328480163,520,1000450362,20,03/01/2021 11:53:05 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1047414,K343030159,4000,1000312284,6,05/25/2021 11:30:32 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1047443,K343030275,900,1000317513,773,02/26/2021 12:31:52 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1048929,K349260171,2000,1000425936,8,01/11/2021 04:52:51 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1049251,K343030310,6000,1000323100,634,04/21/2021 04:27:02 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1049271,K34303146,1218,1000478136,1132,05/11/2021 11:46:53 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1050566,K343030416,5000,1000339384,5000,10/01/2020 04:28:12 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,1050873,K341220442,3000,1000407502,1774,10/28/2020 06:35:14 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2001715,K326411317,480,1000301806,23,10/22/2020 12:31:52 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2005016,K326410498,430,1000147386,126,10/21/2020 02:57:04 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2006129,K337570153,250,1000207998,37,01/26/2021 04:31:18 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2006934,K342300150,2500,1000312642,6,11/13/2020 01:50:27 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2008370,K340621270,4000,1000299078,60,12/09/2020 10:54:41 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2008372,K340621391,2000,1000299077,401,01/15/2021 12:37:08 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2011230,K352140758,575,1000457383,3,03/04/2021 07:43:15 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2011240,K352140132,2000,1000402840,9,01/17/2021 12:10:33 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2011268,K352140699,400,1000460091,11,03/12/2021 03:15:27 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2012698,K351070348,150,1000446889,16,01/28/2021 04:42:59 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2012762,K351070378,2300,1000446923,104,01/27/2021 11:24:42 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2012797,K351070267,77,1000445011,208,01/28/2021 04:32:21 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2013007,K340621785,2000,1000425197,1081,01/15/2021 12:54:46 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active, ,2014588,K343030741,1500,1000490667,347,05/14/2021 01:36:48 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1014082,1000040491,2500,1000442922,24,06/01/2021 05:22:01 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1016286,1000040305,4000,1000440650,1384,06/01/2021 05:20:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1016519,1000041221,3000,1000463915,546,04/29/2021 04:26:24 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1018263,1000042750,2000,1000495505,897,06/01/2021 05:20:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1020152,1000039607,1000,1000423228,4,02/23/2021 05:55:16 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1021628,K326230149,170,1000073361,5,12/16/2020 11:00:19 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1021771,1000042599,1500,1000491638,1000,06/01/2021 05:20:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1025943,1000042509,2000,1000490180,1000,06/01/2021 05:20:16 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1026394,1000041080,30,1000496153,88,05/15/2021 01:43:47 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1029193,1000039034,2000,1000405803,8,01/09/2021 05:06:32 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1031613,1000037956,1000,1000337965,7,10/24/2020 06:33:36 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1048305,1000039944,2500,1000433900,1,06/01/2021 05:22:01 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,NPM-4,Unloaded Reels, , ,Active,UnPackaged,1049268,K343030617,500,1000425889,166,05/14/2021 11:11:11 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000001,0210000751,10,0410001861,1,07/08/2020 09:57:31 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000002,0210000751,10,0410001872,1,07/09/2020 04:25:51 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000005,0000000001,1,9000000001,1,09/10/2019 02:54:21 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000005,0000000001,12,0000000001,1,09/10/2019 03:00:22 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000005,0210000651,10,0410002312,1,09/01/2020 07:07:04 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000006,0210000871,10,0410002091,1,08/30/2020 08:55:54 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000007,0210002161,10,0410004171,1,08/08/2020 11:57:26 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000008,0210002161,10,0410004181,1,02/25/2020 12:32:17 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000009,0210000671,10,0410001721,1,09/20/2020 05:44:13 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000010,0210000931,10,0410002221,1,03/10/2020 04:50:05 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000011,0210000691,10,0410001511,1,01/31/2020 02:00:14 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000027,0210002541,10,0410004802,1,07/05/2020 04:47:18 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000028,0210002541,10,0410004811,1,08/27/2020 03:55:33 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000040,0210002181,10,0410004201,1,08/07/2020 12:54:45 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000042,0210001971,10,0410003871,1,12/17/2019 06:04:00 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000081,0210001861,10,0410003271,1,06/18/2020 03:15:39 PM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000083,0210002441,10,0410004641,1,07/15/2020 10:43:38 AM,0, , , , ,0,0, ,0,0, , , , 
 ,0,0, , ,SP70old,Unloaded Reels, , ,Active, ,0000093,0210002721,10,0410005181,1,04/21/2020 02:13:19 PM,0, , , , ,0,0, ,0,0, , , , 
